filename,label,brightness,contrast,sharpness,dark_pixel_ratio,bright_pixel_ratio,saturation,edge_density,noise_level,entropy,gradient_mean,gradient_std,strong_edge_ratio,local_contrast_mean,local_contrast_std,patch_intensity_std,patch_intensity_range,extreme_pixel_ratio,laplacian_extreme_ratio
koniq_7255289130_degraded_0.jpg,degraded,107.5194,61.734,2246.4067,0.1191,0.097,47.5757,0.0872,8.493,7.7114,75.2985,61.2488,0.1112,26.741,18.9085,23.1104,73.9861,0.0905,0.0101
koniq_7283094026_degraded_0.jpg,degraded,139.9206,62.0908,1504.2485,0.0791,0.0762,98.2261,0.0322,6.9124,7.7258,49.1719,31.7598,0.0138,16.4241,9.8558,49.4714,147.8888,0.0145,0.009
koniq_7329465526_degraded_0.jpg,degraded,128.4723,71.9782,5855.9841,0.1315,0.1617,99.3254,0.2106,13.6959,7.9574,79.8725,44.7881,0.0724,22.4284,8.932,50.6404,146.8913,0.0819,0.0093
koniq_7365538478_degraded_0.jpg,degraded,190.4804,74.4077,4677.9155,0.0746,0.5988,35.5718,0.1147,12.2139,7.1043,71.5775,47.6798,0.0604,19.6203,12.3682,57.2639,161.0679,0.2859,0.0114
koniq_7380460592_degraded_0.jpg,degraded,72.888,24.5542,7613.3764,0.0779,0.0008,85.2389,0.2505,15.6147,6.6227,85.1093,44.8212,0.0876,20.0719,2.6631,10.0479,32.7826,0.0028,0.0086
koniq_7608025600_degraded_0.jpg,degraded,74.1628,72.3924,1306.1645,0.4699,0.0577,103.3872,0.0769,6.4533,7.4366,61.1791,53.17,0.0758,24.471,19.0403,34.6431,121.6039,0.3201,0.0117
koniq_7734376776_degraded_0.jpg,degraded,170.6082,41.0817,2096.259,0.0027,0.0804,19.767,0.0862,8.1677,7.1808,63.8297,39.5873,0.0386,21.736,11.0421,15.2339,54.0858,0.0013,0.009
koniq_7744803492_degraded_0.jpg,degraded,87.4243,51.7068,4506.0352,0.2029,0.0109,131.5864,0.1639,11.9878,7.6262,72.8753,40.4652,0.0468,21.8935,8.0799,27.4562,107.3087,0.0528,0.0092
koniq_7751952772_degraded_0.jpg,degraded,134.1064,85.9268,1431.5464,0.1468,0.3175,64.3261,0.0143,6.742,7.6213,43.6089,29.2978,0.0128,14.2499,10.1584,73.4224,207.9265,0.139,0.0095
koniq_7819353184_degraded_0.jpg,degraded,164.2395,61.1148,1349.2298,0.0348,0.2926,72.7562,0.0422,6.5438,7.6015,51.4304,38.3154,0.0318,17.7281,11.9412,42.7759,146.0332,0.0284,0.0085
koniq_7914714726_degraded_0.jpg,degraded,113.6141,59.7621,4992.2776,0.1164,0.0563,185.8631,0.2355,12.6256,7.8545,86.264,49.8043,0.1113,29.0017,11.3144,24.8466,80.7462,0.0426,0.0093
koniq_7937116986_degraded_0.jpg,degraded,67.1779,42.1646,6637.4916,0.2672,0.0054,130.5311,0.2228,14.5646,7.2611,84.0296,47.4725,0.0937,22.6233,8.0435,21.7416,84.2379,0.0664,0.0106
koniq_8035433785_degraded_0.jpg,degraded,87.0426,71.4656,4057.6548,0.3525,0.0514,140.5861,0.1376,11.4095,7.6502,73.6835,54.0218,0.0829,22.8596,15.2125,23.9198,100.4909,0.2179,0.0122
koniq_8086991348_degraded_0.jpg,degraded,87.4615,57.7567,2850.1177,0.2705,0.0066,60.916,0.0452,9.5417,7.6665,56.4853,32.3577,0.0119,16.1919,7.3442,45.7771,160.8086,0.0906,0.0091
koniq_8096129179_degraded_0.jpg,degraded,113.9275,71.3661,1323.4886,0.2289,0.0676,139.6288,0.0093,6.4748,7.8089,39.4885,24.6306,0.004,11.5891,6.11,65.1998,196.3814,0.1162,0.0098
koniq_8113498731_degraded_0.jpg,degraded,116.5608,80.0218,6127.6857,0.2122,0.1901,55.9338,0.2097,13.983,7.8431,80.5817,48.3859,0.0935,21.9599,8.4143,69.2051,221.1532,0.1957,0.0114
koniq_8191059336_degraded_0.jpg,degraded,108.4766,57.9424,6738.1931,0.1356,0.0271,185.7163,0.2648,14.6784,7.7986,87.6029,47.7787,0.1074,25.3001,7.3483,36.0687,128.2642,0.0419,0.0091
koniq_8201445603_degraded_0.jpg,degraded,28.1891,35.8126,2705.5236,0.8004,0.0006,150.4454,0.0522,9.2942,6.173,52.3792,35.1379,0.0195,14.5201,8.7788,17.4465,49.0112,0.4755,0.0142
koniq_8233745351_degraded_0.jpg,degraded,101.1894,81.4785,6182.1116,0.2914,0.1759,77.3464,0.2156,14.0825,7.7081,89.5753,59.1792,0.1339,26.3456,14.2854,51.6767,202.4904,0.1711,0.0106
koniq_8242266673_degraded_0.jpg,degraded,38.0934,52.9882,1728.5113,0.7119,0.0033,164.7856,0.0337,7.418,6.3676,44.2911,35.7127,0.0194,13.3992,11.3198,32.1129,92.6755,0.5289,0.0162
koniq_8274584258_degraded_0.jpg,degraded,196.1272,84.9142,3371.7831,0.1274,0.7236,32.9262,0.0584,10.3782,6.3887,60.1303,47.8217,0.0432,17.0958,14.8228,60.0514,168.3716,0.5282,0.0159
koniq_8333683532_degraded_0.jpg,degraded,198.0884,45.8625,3224.5564,0.0047,0.4454,41.0926,0.0652,10.1448,7.2241,62.2675,41.9333,0.0395,18.0194,11.4321,25.8886,88.797,0.186,0.0108
koniq_8401416435_degraded_0.jpg,degraded,102.7002,36.0866,5490.8697,0.0348,0.0042,107.793,0.1862,13.236,7.2028,76.8376,41.9221,0.0566,19.5638,5.3143,23.3209,82.8049,0.0033,0.0088
koniq_8421980802_degraded_0.jpg,degraded,191.822,47.1126,3766.563,0.0133,0.3815,26.4449,0.0939,10.9694,7.2634,67.4075,41.9798,0.0386,18.1878,9.3945,34.3143,106.1972,0.0843,0.0097
koniq_8441623412_degraded_0.jpg,degraded,166.0939,31.3074,7175.4119,0.0011,0.0513,131.4963,0.2732,15.1382,6.996,87.51,46.3907,0.1014,22.2586,4.034,13.2093,46.3724,0.0044,0.0084
koniq_8450836581_degraded_0.jpg,degraded,142.4668,38.5579,4889.8657,0.0036,0.0396,110.7696,0.133,12.4986,7.2935,70.6742,38.0557,0.033,18.312,5.1873,18.3327,64.1973,0.011,0.009
koniq_8493065081_degraded_0.jpg,degraded,132.7703,40.2223,3730.1334,0.0105,0.0137,63.4198,0.1068,10.9188,7.366,68.4554,39.1885,0.037,20.3828,8.4439,19.5005,84.1851,0.0024,0.0088
koniq_8532727626_degraded_0.jpg,degraded,94.646,66.4653,2244.795,0.3128,0.0005,115.9875,0.0651,8.456,7.5032,57.9821,39.7761,0.0362,18.6963,11.8863,49.6579,152.5156,0.1606,0.0102
koniq_8546536299_degraded_0.jpg,degraded,180.1837,37.2499,2110.3521,0.0008,0.1295,61.865,0.0181,8.192,7.0425,49.1404,27.6493,0.0043,14.2923,6.4381,17.3978,62.6093,0.0048,0.0088
koniq_8636811972_degraded_0.jpg,degraded,56.1116,62.338,3814.9614,0.5885,0.0144,149.8716,0.1123,11.0517,7.019,65.2204,46.8614,0.058,18.9733,11.7988,40.1315,120.4982,0.3767,0.0148
koniq_8638507719_degraded_0.jpg,degraded,86.9372,56.3844,3035.3318,0.2014,0.041,141.9284,0.0738,9.8511,7.6467,62.3822,36.627,0.0253,18.864,9.1086,40.6287,161.1376,0.0647,0.0097
koniq_8639811289_degraded_0.jpg,degraded,147.2057,56.3161,3881.3408,0.0276,0.1334,125.791,0.174,11.15,7.7859,76.6517,45.3407,0.0699,24.9019,9.9515,26.3878,85.4172,0.04,0.0092
koniq_8645927718_degraded_0.jpg,degraded,130.2426,61.8177,1992.3708,0.0453,0.1052,124.2036,0.0619,7.9856,7.8268,61.5513,44.1895,0.0476,20.7178,12.6717,29.1376,109.7347,0.0425,0.0095
koniq_8647880189_degraded_0.jpg,degraded,189.3733,45.6441,3513.5089,0.0018,0.3634,66.3246,0.0723,10.5871,7.3354,61.5081,36.4962,0.0234,17.0283,7.8813,20.8432,80.9987,0.1263,0.0103
koniq_8657980323_degraded_0.jpg,degraded,143.0324,50.3359,2439.2724,0.0199,0.0801,78.4825,0.0462,8.8087,7.6401,56.3946,32.2145,0.0122,17.602,8.0159,30.3698,107.5887,0.0044,0.0091
koniq_8675742263_degraded_0.jpg,degraded,146.9259,29.075,4526.8518,0.0005,0.0135,99.6616,0.2043,12.0241,6.9011,77.6404,42.4176,0.0602,21.6964,5.839,5.5582,18.7471,0.0009,0.009
koniq_8704133333_degraded_0.jpg,degraded,83.8919,30.6195,7422.939,0.0678,0.0001,194.9399,0.2539,15.3937,6.9557,85.8145,45.538,0.0933,21.0245,3.8037,15.1796,60.3232,0.0148,0.0092
koniq_8707214366_degraded_0.jpg,degraded,139.5561,41.896,3013.6097,0.0268,0.0089,83.4106,0.0516,9.7949,7.347,59.8067,35.3378,0.0218,17.2362,9.1508,23.8276,74.878,0.0078,0.0092
koniq_8715753944_degraded_0.jpg,degraded,162.1016,75.4171,3648.2288,0.0412,0.4221,55.9813,0.1057,10.8004,7.3838,63.9347,40.1788,0.0376,18.2335,10.0942,65.4667,172.321,0.2533,0.0124
koniq_8716882404_degraded_0.jpg,degraded,138.5046,63.7273,4036.388,0.0991,0.0777,33.3273,0.2352,11.3621,7.8017,89.3904,51.4201,0.132,32.6975,11.9186,25.6603,109.4016,0.0512,0.0094
koniq_8728715575_degraded_0.jpg,degraded,94.066,44.0181,4800.4877,0.1009,0.0111,114.3126,0.2064,12.3734,7.4578,77.8774,42.5142,0.0619,22.8367,6.6835,15.571,52.2142,0.0218,0.0095
koniq_8774523686_degraded_0.jpg,degraded,34.8597,23.1731,2079.4991,0.7093,0.0,193.308,0.017,8.1326,6.1708,46.7114,27.4596,0.0065,12.2753,6.2873,10.8382,42.268,0.1219,0.0094
koniq_8841313273_degraded_0.jpg,degraded,85.76,59.2504,4025.9195,0.279,0.0192,130.9668,0.1321,11.3489,7.7004,72.0507,46.5056,0.0646,21.7727,11.8602,37.6505,148.1804,0.0891,0.0109
koniq_8909034593_degraded_0.jpg,degraded,50.2332,31.0659,3085.7651,0.4236,0.0,170.7,0.1058,9.9184,6.8359,65.5313,37.9696,0.0319,19.6895,6.9794,8.6923,33.8855,0.09,0.0091
koniq_8911411937_degraded_0.jpg,degraded,86.0686,45.3368,6806.704,0.1365,0.022,150.7364,0.2837,14.7388,7.4164,92.3189,51.9077,0.1312,26.0233,8.8623,10.4575,34.1261,0.0359,0.0094
koniq_8995226934_degraded_0.jpg,degraded,128.7359,22.8815,2222.6076,0.0057,0.0002,171.672,0.0272,8.4067,6.4309,52.4288,30.5195,0.0102,14.5552,6.333,7.5998,26.0925,0.0003,0.0091
koniq_9042624878_degraded_0.jpg,degraded,116.8598,79.8924,3684.8085,0.2527,0.1511,117.3794,0.1272,10.8812,7.8952,78.4494,59.0564,0.1075,26.3592,17.3758,48.2529,180.6231,0.1185,0.011
koniq_9048453025_degraded_0.jpg,degraded,110.7352,47.715,2397.3342,0.0565,0.0102,48.8147,0.1614,8.7738,7.5754,79.0027,47.5177,0.0887,26.0599,9.3849,25.1356,89.7683,0.0121,0.0093
koniq_9054377711_degraded_0.jpg,degraded,115.1616,81.4015,4216.0131,0.2107,0.2143,72.5224,0.1529,11.5967,7.7863,72.0787,44.3458,0.06,22.0657,10.7934,61.5271,189.0601,0.1708,0.0105
koniq_9159337218_degraded_0.jpg,degraded,127.2629,27.3147,6673.9054,0.0029,0.0011,175.7206,0.2202,14.6144,6.8102,80.7053,42.824,0.0686,19.5931,3.0641,11.1732,37.8536,0.0006,0.0092
koniq_9188509301_degraded_0.jpg,degraded,93.9486,45.0702,5674.7161,0.0755,0.0118,186.8414,0.187,13.4667,7.4134,75.7919,40.7131,0.0505,19.5167,5.4594,28.4698,97.057,0.0221,0.0086
koniq_9249272493_degraded_0.jpg,degraded,63.988,52.8397,1245.7926,0.4153,0.0079,106.4595,0.0329,6.2919,7.3907,48.5501,34.6671,0.0197,16.8721,10.9262,32.6795,109.3551,0.201,0.01
koniq_9251645143_degraded_0.jpg,degraded,198.2803,24.0187,5234.4203,0.0002,0.2283,21.0914,0.1325,12.9324,6.5094,70.8728,37.4214,0.0308,16.8718,2.9694,9.7261,34.0372,0.0153,0.0086
koniq_9255279783_degraded_0.jpg,degraded,141.1522,61.7278,1483.6576,0.0275,0.1747,114.7779,0.0247,6.864,7.5782,47.2863,30.45,0.0106,15.3365,8.7187,46.4301,147.7522,0.0351,0.0094
koniq_9256620726_degraded_0.jpg,degraded,108.5199,56.1096,1449.4581,0.152,0.0145,176.6329,0.0243,6.7762,7.6701,46.1335,30.1586,0.0119,15.8699,9.5589,37.7062,119.6703,0.0141,0.0088
koniq_9269537075_degraded_0.jpg,degraded,159.1602,44.2737,4375.1151,0.0003,0.1434,175.0856,0.1123,11.8078,7.421,67.0242,36.6506,0.0257,17.8401,4.8849,26.9396,108.1851,0.0424,0.0093
koniq_9379457487_degraded_0.jpg,degraded,162.1933,26.2433,2870.1939,0.0001,0.0092,123.7498,0.0293,9.5696,6.719,55.1962,30.3166,0.0074,14.7832,5.5709,9.6178,36.4111,0.0001,0.0089
koniq_9408208696_degraded_0.jpg,degraded,122.7971,53.7696,2206.0,0.0005,0.0792,171.2564,0.0415,8.3842,7.1867,53.0743,33.3379,0.0181,15.9117,9.9483,36.9859,117.6585,0.0235,0.009
koniq_9408400121_degraded_0.jpg,degraded,112.9711,44.607,6314.3113,0.0159,0.037,82.8354,0.2654,14.2122,7.3949,87.4485,47.6919,0.1054,24.3284,6.7093,23.364,84.5116,0.01,0.0088
koniq_9438182965_degraded_0.jpg,degraded,51.1088,60.2663,1874.5107,0.6198,0.0053,127.2844,0.0906,7.7383,6.7026,59.8857,54.1831,0.0781,21.5147,17.4053,23.7006,66.5602,0.4689,0.0155
koniq_9442161547_degraded_0.jpg,degraded,48.2034,42.6231,1532.7906,0.4997,0.0003,165.1671,0.0283,6.9761,6.9846,44.0391,30.3593,0.0085,14.0305,8.8159,25.7555,101.42,0.2485,0.0127
koniq_9474360756_degraded_0.jpg,degraded,126.9612,41.95,6131.8808,0.0355,0.0085,140.44,0.2021,13.9916,7.3795,79.0443,42.433,0.0632,20.3189,5.7643,22.2673,93.6412,0.0044,0.009
koniq_9490079439_degraded_0.jpg,degraded,192.6995,52.4129,5190.6889,0.0115,0.451,73.192,0.1416,12.8924,7.2486,71.3391,42.1325,0.0501,18.043,7.4404,41.4703,116.2027,0.1193,0.012
koniq_9522817562_degraded_0.jpg,degraded,168.2151,55.824,4295.3761,0.0309,0.1607,149.8562,0.1213,11.7056,7.4503,69.7429,38.8195,0.036,18.4883,6.5802,45.6509,177.1689,0.02,0.0089
koniq_9527980922_degraded_0.jpg,degraded,145.3229,41.1169,2835.9615,0.0402,0.0096,105.8995,0.0763,9.5167,7.2048,62.1801,35.067,0.0197,18.5769,6.6786,24.1734,84.2697,0.0135,0.0094
koniq_9594906572_degraded_0.jpg,degraded,104.0702,68.8717,2917.976,0.252,0.0262,107.9189,0.115,9.6602,7.7863,75.3402,54.6316,0.0955,25.305,15.577,44.7637,155.6659,0.1025,0.0095
koniq_9641836616_degraded_0.jpg,degraded,175.6881,44.2197,5123.9584,0.0193,0.1174,95.888,0.2012,12.8186,7.1643,79.893,45.6842,0.0724,22.3975,9.1657,22.092,64.3407,0.0114,0.0082
koniq_9655773082_degraded_0.jpg,degraded,176.6293,55.8722,5123.4625,0.0747,0.1703,42.275,0.1486,12.7981,7.0997,74.7075,42.9269,0.0545,20.2686,10.0599,33.9068,111.1141,0.0393,0.0088
koniq_9723836931_degraded_0.jpg,degraded,68.149,35.8368,1101.6953,0.1994,0.0036,154.8056,0.0211,5.9171,6.9926,45.0311,31.9815,0.0157,14.5368,9.0234,20.3688,68.8949,0.067,0.0092
koniq_9768559232_degraded_0.jpg,degraded,146.0092,49.0826,7326.0276,0.0202,0.0724,39.4901,0.2933,15.3108,7.6314,93.1889,50.433,0.1353,26.295,7.2094,18.5709,68.4039,0.0168,0.0089
koniq_9991999836_degraded_0.jpg,degraded,138.2081,57.7237,5644.3572,0.0791,0.0386,121.2984,0.1872,13.4268,7.6863,76.8279,41.2942,0.0541,20.4971,6.5579,38.4253,144.4731,0.0164,0.0084
original_baby_degraded_0.jpg,degraded,112.57,55.4806,2770.6268,0.0776,0.0506,101.4622,0.1042,9.3705,7.735,65.2113,38.1572,0.0306,22.0329,8.7841,39.3772,163.5394,0.0352,0.0095
original_candy_degraded_0.jpg,degraded,140.62,62.9984,1319.2508,0.092,0.0785,152.945,0.023,6.4711,7.7923,45.3515,31.8955,0.0146,15.7986,10.5547,25.2581,87.7973,0.0314,0.0095
original_desk_degraded_0.jpg,degraded,96.5265,53.7234,6381.5619,0.1448,0.0198,88.8611,0.2161,14.2858,7.6954,81.1549,44.4855,0.0753,20.3025,5.5602,32.5044,114.3783,0.0429,0.0093
original_dining_degraded_0.jpg,degraded,163.4903,57.582,2818.2602,0.0335,0.1794,54.5779,0.0379,9.4774,7.6758,56.5798,33.1525,0.0154,16.2732,8.8472,33.7065,115.3137,0.0391,0.0091
original_forest_degraded_0.jpg,degraded,86.2646,49.5433,4302.238,0.1804,0.007,142.4686,0.1343,11.7187,7.5408,69.9317,37.933,0.0332,19.1278,5.6968,32.4034,104.4242,0.0279,0.0091
original_holi_degraded_0.jpg,degraded,110.6313,57.6714,3253.4364,0.1093,0.0512,126.3893,0.0992,10.1877,7.791,66.0051,39.336,0.036,21.0457,9.9962,33.8246,118.2773,0.0222,0.0099
original_human_degraded_0.jpg,degraded,61.1336,44.411,2989.2282,0.3375,0.0023,145.3961,0.0495,9.7641,7.1247,54.9468,34.1855,0.0146,14.7537,6.8122,26.0206,98.4312,0.2171,0.0114
original_image_degraded_0.jpg,degraded,57.3762,32.3516,6500.7152,0.3149,0.0025,152.3932,0.1968,14.4135,6.876,78.332,41.4961,0.0584,18.3778,2.877,15.4048,45.0302,0.0402,0.0082
original_masha_degraded_0.jpg,degraded,146.5083,53.982,6255.6659,0.0452,0.0344,184.2133,0.1967,14.1451,7.4915,78.5478,42.1359,0.0603,19.0113,4.7842,28.753,86.2395,0.0134,0.0087
original_panda_degraded_0.jpg,degraded,95.1911,62.5267,3167.1951,0.2602,0.0238,134.0525,0.0901,10.0544,7.7733,63.8537,37.7947,0.0294,18.5044,8.1997,41.7845,125.9019,0.0801,0.0096
original_smoke_degraded_0.jpg,degraded,107.9784,52.9965,1313.218,0.0003,0.0981,61.5903,0.0031,6.445,7.0024,38.0992,21.1637,0.0008,11.1627,4.9022,38.0934,134.7655,0.011,0.0089
original_temple_degraded_0.jpg,degraded,80.1042,56.3344,1971.6565,0.3109,0.0049,136.7272,0.027,7.918,7.5679,48.63,29.3906,0.0066,14.6249,7.8811,36.1036,112.7171,0.1539,0.0103
original_tiger_degraded_0.jpg,degraded,84.4382,59.9177,2749.5053,0.2714,0.0266,182.077,0.0423,9.3627,7.7042,55.7982,32.409,0.0123,15.7661,7.4434,30.5965,104.2972,0.102,0.0098
original_zombie_degraded_0.jpg,degraded,68.8639,47.6459,1264.082,0.3764,0.0,150.1877,0.0197,6.3271,7.2895,43.2058,28.3907,0.0074,14.8516,10.1047,26.6519,89.0942,0.0466,0.0088
koniq_10004473376_noise_0.jpg,noise,101.2038,72.0637,17699.5844,0.2393,0.1043,106.2546,0.3455,24.6293,7.876,169.3595,130.7452,0.4412,40.6866,16.258,30.2545,103.1114,0.1167,0.013
koniq_10069534975_noise_0.jpg,noise,119.8876,53.48,8746.3308,0.0922,0.0258,138.8543,0.2687,17.5591,7.7073,129.638,106.7386,0.282,32.8957,15.5945,21.6188,96.9701,0.0252,0.0121
koniq_10218118033_noise_0.jpg,noise,113.1021,71.6889,5767.3538,0.2373,0.0848,154.7046,0.1758,15.2195,7.9009,129.6013,142.9613,0.259,38.4712,19.9057,32.3441,113.665,0.0845,0.0167
koniq_10362672006_noise_0.jpg,noise,100.2445,57.0866,12453.8972,0.1508,0.0309,138.9514,0.3458,21.2824,7.7714,173.3572,122.7397,0.4781,39.6748,11.9968,26.859,91.3525,0.0453,0.0128
koniq_10423472445_noise_0.jpg,noise,84.4315,64.3207,8823.0272,0.3292,0.0503,96.8234,0.2432,17.1996,7.705,107.8189,97.8028,0.1783,29.7928,17.1686,32.3047,111.2198,0.1457,0.0126
koniq_10446810546_noise_0.jpg,noise,93.0765,60.57,10681.8544,0.2074,0.0376,136.5795,0.2922,18.8958,7.7598,128.9132,99.5209,0.2896,33.1638,13.2516,30.4079,109.0697,0.0632,0.0123
koniq_10597114264_noise_0.jpg,noise,84.5117,63.0128,3887.391,0.3177,0.0096,160.3844,0.1637,12.1472,7.6273,100.9185,109.9133,0.1873,29.8231,19.0843,28.4824,110.2594,0.1367,0.0156
koniq_10615424764_noise_0.jpg,noise,183.4121,92.8555,3643.3389,0.1417,0.6793,35.0834,0.0679,11.0143,6.445,65.9503,76.229,0.0538,19.1726,17.9424,69.142,169.9706,0.5228,0.0173
koniq_10680502673_noise_0.jpg,noise,169.2722,33.0691,10408.7118,0.0004,0.0752,80.7273,0.3345,18.5105,7.0781,118.0475,71.4445,0.2669,27.6311,4.8327,9.4666,34.8128,0.0089,0.0093
koniq_107799222_noise_0.jpg,noise,188.8065,33.9477,3177.7448,0.0126,0.1096,20.3202,0.087,10.4291,6.5088,70.5292,63.9648,0.061,17.8549,12.0534,14.2163,50.1077,0.0165,0.0108
koniq_10828395135_noise_0.jpg,noise,116.3287,35.4647,8547.822,0.0144,0.0101,118.2381,0.2994,16.6726,7.1711,101.7774,60.6424,0.1785,24.5232,6.1027,12.7176,43.4864,0.003,0.0092
koniq_10866561184_noise_0.jpg,noise,186.9877,44.0584,7483.3003,0.0024,0.3059,77.5304,0.2645,15.6073,7.3096,95.8235,62.5377,0.1451,23.7924,7.3159,24.5405,107.1925,0.063,0.0099
koniq_10899733355_noise_0.jpg,noise,134.2976,58.5464,10695.5771,0.0682,0.0946,122.2219,0.3508,20.1818,7.8442,189.6847,137.9272,0.514,42.2338,11.8092,25.8496,96.4937,0.0379,0.0154
koniq_10921653346_noise_0.jpg,noise,44.8601,48.6919,2360.1638,0.5833,0.0125,185.3237,0.0806,9.2042,6.8416,73.4856,103.7817,0.1006,22.4821,20.6398,25.6694,76.3771,0.3863,0.0163
koniq_10953973716_noise_0.jpg,noise,79.016,36.5556,4085.9319,0.1252,0.0042,190.0713,0.1829,12.002,7.154,90.1581,76.7809,0.1312,22.5373,11.4588,17.2886,62.0631,0.0191,0.0119
koniq_11159983896_noise_0.jpg,noise,116.5388,83.7909,9371.467,0.2357,0.2149,85.5962,0.2736,17.4324,7.819,100.3361,61.4109,0.1801,24.5017,7.9327,72.4636,203.567,0.1532,0.0115
koniq_11250215644_noise_0.jpg,noise,146.3541,60.4611,13480.4143,0.0723,0.1119,113.5024,0.3333,20.9943,7.8131,134.7848,98.425,0.3207,33.833,12.118,37.1734,118.8713,0.0441,0.0091
koniq_11269626135_noise_0.jpg,noise,82.3182,62.9435,9181.6056,0.3392,0.0447,135.9875,0.238,18.3998,7.6835,148.8011,147.8639,0.3087,39.7811,19.3213,25.0737,94.3208,0.1382,0.0164
koniq_11273190884_noise_0.jpg,noise,161.0665,68.9288,8812.6532,0.055,0.3065,125.6658,0.2764,17.4645,7.8052,139.6119,122.4051,0.3149,39.2695,18.4266,33.6389,99.4578,0.1362,0.0123
koniq_11321228905_noise_0.jpg,noise,99.8622,61.5576,6938.9697,0.1515,0.0403,167.794,0.2267,15.4966,7.7668,103.8878,87.8778,0.1902,25.1389,12.4498,41.939,137.4353,0.0515,0.0163
koniq_11369797883_noise_0.jpg,noise,73.0474,59.4143,7077.0411,0.4104,0.0149,174.1319,0.204,15.6157,7.5191,111.3869,101.9398,0.2104,30.4318,16.8182,30.4494,97.1799,0.1285,0.0139
koniq_1360663704_noise_0.jpg,noise,112.0674,51.2445,11327.6214,0.0958,0.0183,157.3359,0.2852,20.118,7.6792,139.3227,112.8052,0.3232,32.4506,14.6661,24.8187,71.9795,0.0321,0.0159
koniq_136948336_noise_0.jpg,noise,117.681,84.9803,6458.489,0.2835,0.2136,78.0992,0.1796,15.8053,7.862,126.124,141.2329,0.2564,38.0794,22.6575,51.6318,177.724,0.1852,0.0205
koniq_1519242706_noise_0.jpg,noise,172.2378,52.5574,14344.5105,0.0168,0.2352,84.1225,0.3383,22.0163,7.5931,132.8526,95.623,0.3204,30.8264,11.3026,33.4934,85.8712,0.0573,0.0106
koniq_2044507520_noise_0.jpg,noise,74.9903,23.4112,3025.9443,0.0179,0.0037,172.0711,0.0236,9.8944,6.2221,56.8674,45.427,0.023,14.0451,8.095,9.5303,31.1917,0.0017,0.0097
koniq_2152767186_noise_0.jpg,noise,69.8751,37.6912,10857.2963,0.2048,0.0102,202.5596,0.3091,18.7023,7.1126,109.905,70.3921,0.2157,27.2394,9.7086,15.2712,50.7751,0.0325,0.0099
koniq_234944177_noise_0.jpg,noise,172.9338,55.7872,12353.539,0.0225,0.2629,94.6204,0.3247,20.0453,7.6397,116.2877,75.982,0.2529,28.6154,9.9948,34.2956,114.4281,0.0871,0.0095
koniq_2362202039_noise_0.jpg,noise,142.3768,29.9372,6407.6911,0.0101,0.0103,124.6751,0.1952,14.4148,6.8012,85.2133,63.0691,0.084,21.058,9.2568,5.5243,18.2271,0.0026,0.0097
koniq_2444937456_noise_0.jpg,noise,181.7702,41.7698,12231.2755,0.0051,0.2229,103.1945,0.3627,20.4277,7.3065,143.9097,82.2806,0.4117,31.4829,6.3353,18.6787,73.2318,0.042,0.0098
koniq_2517718928_noise_0.jpg,noise,72.9303,56.7302,7706.5609,0.3729,0.0122,79.3127,0.2618,16.1993,7.5187,102.9603,74.5986,0.1804,26.0357,10.3433,33.7136,106.7576,0.1142,0.0123
koniq_2578890441_noise_0.jpg,noise,111.0604,64.8257,7485.48,0.1237,0.1067,130.7503,0.2622,16.109,7.8397,123.1291,104.7117,0.2545,32.2495,15.2109,39.2155,136.3971,0.0689,0.0128
koniq_2785267250_noise_0.jpg,noise,154.2204,90.2522,8712.9632,0.1735,0.4278,77.6798,0.2271,16.8406,7.5416,99.154,78.4331,0.1671,26.4881,15.2787,72.959,203.4139,0.3225,0.0154
koniq_2808286292_noise_0.jpg,noise,123.4797,80.0666,11871.1456,0.1759,0.2159,93.6573,0.2808,20.3117,7.8915,144.6134,124.138,0.3407,37.825,18.1761,49.7827,148.7161,0.1789,0.0141
koniq_2818844013_noise_0.jpg,noise,164.2506,81.6873,8621.5789,0.1097,0.4241,60.1925,0.236,17.5698,7.6314,137.1884,130.7673,0.2985,37.1774,20.0741,60.1165,173.0353,0.2647,0.015
koniq_2839494557_noise_0.jpg,noise,118.8557,39.8307,9600.0029,0.042,0.0046,142.9139,0.332,17.9432,7.3283,114.8448,68.8062,0.2502,26.7359,6.414,16.0918,65.4873,0.0087,0.0093
koniq_2937190977_noise_0.jpg,noise,118.9152,83.7736,11801.0492,0.28,0.155,97.8209,0.268,20.535,7.8444,139.3295,130.418,0.2911,34.168,17.4359,63.1488,191.2244,0.1842,0.0157
koniq_2939787669_noise_0.jpg,noise,111.9154,81.0414,6530.3361,0.2419,0.1946,78.5577,0.222,15.3178,7.7731,132.7603,124.6107,0.2936,36.3102,18.5734,52.674,163.7873,0.1925,0.0145
koniq_2941933060_noise_0.jpg,noise,163.3751,67.5295,11340.9613,0.0435,0.3246,121.3909,0.2726,19.5396,7.6907,121.2648,88.9721,0.2847,28.8068,12.5745,47.6486,150.9151,0.1941,0.0119
koniq_2964711556_noise_0.jpg,noise,159.824,76.269,11815.0284,0.0909,0.3347,86.5343,0.2994,19.7692,7.7425,130.855,112.0449,0.2761,36.9219,18.7841,34.5165,127.0365,0.132,0.0116
